raw text,text_length,source
Mama-sa lu mitoseru auzi ca e actrița😂😂😂😂😂😂😂,44,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dorian canta la gradinite?😂,27,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
iuiutubb :)))))),16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravo Adrian esti in om minunat,31,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"4 boșorogi care nu au înțeles ce a vrut să zică un singur om, un tip de dans neadecvat pentru vârsta fetiței",108,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Am ras cand a inceput sa vorbeasca baba aia :))),48,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Cine e acest Dorian ? Nu am auzit de el . Si alea ???,53,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dorian Popa e un exemplu bun!,29,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Pe Dorian il durea fix in fund!,31,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Haț,3,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Da exact pe vremea lui ceașcă se dădeau exact desene cu miky mouse!!! Pe bune?? Adrian va facea praf pe toti de acolo dar a fost prea domn,138,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
I U T I U B,11,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dorian arata de parca e pedepsit 😂😂😂😂,37,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Andra Gogan 2 😂😂,16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dobitoacele 😂Adi,16,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Dorian esti 000 impreuna cu ceilalți invitati!
Felicitari Adrian Bravo",70,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ai pus un video în care ai lasa toate reclamele...,50,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Niculescu, e cu mult mai mult peste jegurile astea!!!Respect Adriane💪💪💪",71,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
